title,district,area,direction,price,types
整租·领南星河荣誉 4室2厅 东南,南沙港,125.0,东南,3000,4室2厅2卫
整租·领南星河荣誉 3室2厅 东南,南沙港,101.0,东南,2200,3室2厅2卫
整租·南沙湾御苑 3室2厅 南,南沙港,100.74,南,2500,3室2厅2卫
整租·领南星河荣誉 3室2厅 东南,南沙港,101.0,东南,2800,3室2厅2卫
整租·时代南湾 3室2厅 东南,南沙港,130.0,东南,2300,3室2厅2卫
整租·景业东湖洲豪园 4室1厅 西南,南沙湾,118.0,西南,2800,4室1厅3卫
整租·时代南湾 3室2厅 东南,南沙港,92.0,东南,2000,3室2厅1卫
整租·碧桂园云麓半山 6室2厅 东南,金洲,202.0,东南,5800,6室2厅4卫
整租·中惠国际金融中心 2室1厅 南,南沙区府,89.96,南,2800,2室1厅1卫
整租·碧桂园海湾1号 3室2厅 南,南沙港,95.0,南,2300,3室2厅2卫
整租·万科海上明月 3室2厅 南,黄阁,75.0,南,1938,3室2厅2卫
整租·南沙城 2室2厅 南,金洲,82.0,南,900,2室2厅1卫
整租·中交汇通中心 1室1厅 南,明珠湾,48.0,南,1000,1室1厅1卫
整租·星河山海湾 3室2厅 东南,南沙港,125.0,东南,3000,3室2厅2卫
整租·南沙水恋 3室2厅 东南,黄阁,95.0,东南,3500,3室2厅2卫
整租·领南星河荣誉 4室2厅 南/北,南沙港,124.0,南 北,2800,4室2厅2卫
整租·领南星河荣誉 4室2厅 南,南沙港,124.0,南,2800,4室2厅2卫
合租·越秀国际总部广场 2居室 南卧,金洲,30.0,南,1510,2室2厅2卫
合租·越秀国际总部广场 2居室 南卧,金洲,30.0,南,1510,2室2厅2卫
整租·颐德湾尚 4室2厅 南/北,明珠湾,140.0,南 北,5300,4室2厅2卫
整租·时代南湾 3室2厅 东,南沙港,96.0,东,2202,3室2厅1卫
整租·旭辉曜玥湾 4室2厅 东南/西北,明珠湾,127.0,东南 西北,4000,4室2厅2卫
整租·阳光城熙然府 3室2厅 西南,进港大道,89.0,西南,2000,3室2厅1卫
整租·碧桂园天玺湾 3室2厅 西北,进港大道,98.0,西北,2100,3室2厅2卫
整租·南沙翡翠公馆 2室2厅 南,金洲,82.71,南,2100,2室2厅1卫
整租·时代南湾 3室2厅 东南,南沙港,145.0,东南,3500,3室2厅2卫
整租·南沙金茂湾 4室2厅 东南,明珠湾,140.75,东南,5500,4室2厅2卫
整租·旭辉曜玥湾 3室2厅 西北,明珠湾,97.0,西北,2880,3室2厅2卫
整租·越秀滨海御城 1室0厅 南,金洲,12.7,南,280,1室0厅0卫
整租·领南星河荣誉 4室2厅 东/西,南沙港,125.48,东 西,3150,4室2厅2卫
整租·富力伯爵山 2室1厅 南,南沙港,82.49,南,1500,2室1厅1卫
整租·阳光城丽景湾·澜悦 3室2厅 南,进港大道,86.0,南,2100,3室2厅1卫
整租·碧桂园海湾1号 3室2厅 南,南沙港,97.0,南,1800,3室2厅2卫
整租·中惠国际金融中心 1室0厅 东,南沙区府,45.0,东,2500,1室0厅0卫
整租·中交蓝色海湾 3室2厅 东南,南沙港,93.0,东南,2600,3室2厅1卫
整租·广晟海韵兰庭 3室2厅 东南/南,进港大道,115.0,东南 南,2000,3室2厅2卫
整租·中交国际邮轮广场 2室2厅 南,南沙港,69.0,南,3800,2室2厅1卫
整租·城投·首筑花园 3室2厅 南,横沥,104.0,南,2500,3室2厅2卫
整租·中惠国际金融中心 1室1厅 东南,南沙区府,53.12,东南,1524,1室1厅1卫
整租·南沙大都汇 2室2厅 东北,金洲,67.0,东北,1900,2室2厅2卫
整租·万科府前一号 3室2厅 东/东南/南,南沙区府,91.31,东 东南 南,2450,3室2厅1卫
整租·阳光城丽景湾领悦 3室2厅 西,进港大道,102.8,西,1700,3室2厅2卫
整租·阳光城丽景湾 2室2厅 南,进港大道,85.0,南,2100,2室2厅1卫
整租·香江国际金融中心 2室1厅 复式 南,金洲,40.0,南,1500,2室1厅1卫
整租·保利星满花园 3室2厅 南,榄核镇,106.0,南,2900,3室2厅2卫
整租·保利南沙天汇 3室2厅 东南,黄阁,93.0,东南,2000,3室2厅2卫
整租·阳光城丽景湾 3室2厅 南/北,进港大道,133.0,南 北,2800,3室2厅2卫
整租·灵山岛金茂湾 2室2厅 北,明珠湾,68.0,北,2500,2室2厅1卫
整租·星河智荟 3室1厅 南/北,明珠湾,98.63,南 北,4600,3室1厅2卫
整租·南沙珠江湾 2室1厅 北,南沙湾,57.0,北,1550,2室1厅1卫
整租·中交蓝色海湾 4室2厅 东北,南沙港,143.0,东北,4500,4室2厅2卫
整租·星河山海湾 4室2厅 东南,南沙港,128.0,东南,4000,4室2厅2卫
整租·中交汇通中心 2室1厅 南,明珠湾,56.0,南,1800,2室1厅1卫
整租·南沙奥园 4室2厅 南/北,南沙湾,173.0,南 北,3000,4室2厅2卫
整租·金科博翠明珠 4室2厅 东南,明珠湾,135.0,东南,4000,4室2厅2卫
整租·时代南湾 4室2厅 南,南沙港,138.87,南,3400,4室2厅2卫
整租·越秀国际总部广场 2室1厅 南,金洲,48.0,南,2000,2室1厅1卫
整租·越秀国际总部广场 2室1厅 南,金洲,50.0,南,1000,2室1厅2卫
整租·阳光城丽景湾·澜悦 3室2厅 南,进港大道,103.0,南,900,3室2厅2卫
整租·南沙大都汇 2室2厅 东,金洲,65.0,东,2200,2室2厅1卫
整租·珠光南沙御景 3室2厅 南/北,金洲,135.0,南 北,3800,3室2厅2卫
整租·南沙万达广场 1室1厅 南,金洲,58.0,南,1800,1室1厅1卫
整租·香江国际金融中心 2室1厅 东南,金洲,40.0,东南,1900,2室1厅1卫
整租·阳光城丽景湾领悦 3室2厅 南,进港大道,102.0,南,2100,3室2厅1卫
整租·万科南方公元 3室2厅 南,黄阁,96.0,南,2200,3室2厅2卫
整租·灵山岛金茂湾 3室2厅 西南,明珠湾,98.0,西南,2980,3室2厅2卫
整租·南沙湾石奥 1室2厅 东北,南沙港,77.0,东北,2800,1室2厅1卫
整租·阳光城丽景湾 3室2厅 西南,进港大道,109.0,西南,2600,3室2厅1卫
整租·南沙珠江湾 3室2厅 南,南沙湾,118.0,南,2300,3室2厅2卫
整租·越秀国际总部广场 1室1厅 西,金洲,43.0,西,1600,1室1厅1卫
整租·时代南湾 3室2厅 东南,南沙港,92.0,东南,2000,3室2厅1卫
整租·时代南湾 4室2厅 北,南沙港,123.0,北,2200,4室2厅2卫
整租·中交蓝色海湾 3室2厅 东/东北,南沙港,96.0,东 东北,3150,3室2厅1卫
整租·南沙金茂湾 1室0厅 东南,明珠湾,12.0,东南,300,1室0厅0卫
整租·金科博翠明珠 3室1厅 南,明珠湾,93.0,南,3500,3室1厅2卫
整租·灵山岛金茂湾 5室3厅 南/北,明珠湾,251.0,南 北,10100,5室3厅3卫
整租·越秀滨海汇 2室1厅 南,金洲,48.0,南,1761,2室1厅1卫
整租·中交国际邮轮广场 2室2厅 东南,南沙港,70.0,东南,3300,2室2厅1卫
整租·时代南湾 4室2厅 东北,南沙港,126.0,东北,3000,4室2厅2卫
整租·时代南湾 3室2厅 东北,南沙港,93.0,东北,1800,3室2厅1卫
整租·灵山岛金茂湾二期 3室2厅 西南,明珠湾,98.0,西南,3500,3室2厅2卫
整租·中交蓝色海湾 3室2厅 南/东北,南沙港,96.0,南 东北,3000,3室2厅1卫
整租·华润置地·瑞府 5室2厅 东南,明珠湾,136.0,东南,3400,5室2厅3卫
整租·时代南湾 3室2厅 东,南沙港,97.0,东,2600,3室2厅1卫
整租·南沙碧桂园豪庭 8室4厅 复式 南,金洲,457.0,南,11000,8室4厅4卫
整租·南沙万达广场 1室0厅 东,金洲,53.0,东,1600,1室0厅1卫
整租·美的·华发天珀 3室2厅 西南,明珠湾,86.0,西南,2990,3室2厅1卫
整租·颐德湾尚 4室2厅 南,明珠湾,188.0,南,6000,4室2厅3卫
整租·中交蓝色海湾 4室2厅 南/北,南沙港,143.0,南 北,5000,4室2厅2卫
整租·中交汇通中心 1室0厅 南,明珠湾,48.0,南,2300,1室0厅1卫
整租·中交蓝色海湾 4室2厅 东南/北,南沙港,142.0,东南 北,4500,4室2厅2卫
整租·富力天海湾 3室2厅 南,明珠湾,96.0,南,2400,3室2厅1卫
整租·城投·首筑花园 3室2厅 南,横沥,121.7,南,3000,3室2厅2卫
整租·灵山岛金茂湾 5室2厅 东南,明珠湾,253.0,东南,8500,5室2厅3卫
整租·中国铁建环球中心 1室1厅 东南/南,南沙区府,46.92,东南 南,1980,1室1厅1卫
整租·中交蓝色海湾 4室2厅 东北,南沙港,175.0,东北,8000,4室2厅3卫
整租·时代南湾 3室2厅 东/西,南沙港,120.0,东 西,3000,3室2厅2卫
整租·南沙珠江湾 4室2厅 南,南沙湾,150.0,南,2100,4室2厅2卫
整租·逸涛半岛 1室1厅 西,进港大道,52.0,西,1600,1室1厅1卫
整租·逸涛半岛 1室1厅 西,进港大道,52.0,西,1600,1室1厅1卫
整租·星河山海湾 3室2厅 南,南沙港,88.0,南,2600,3室2厅1卫
整租·时代天逸 4室2厅 南,黄阁,110.0,南,3500,4室2厅2卫
整租·越秀明珠天悦江湾 3室2厅 东南,明珠湾,98.0,东南,2700,3室2厅2卫
整租·南沙保利南怡湾 3室2厅 南,黄阁,104.0,南,2200,3室2厅2卫
整租·领南星河荣誉 3室2厅 南,南沙港,96.0,南,2900,3室2厅2卫
整租·时代天逸 3室2厅 东南,黄阁,83.0,东南,2500,3室2厅1卫
整租·中交蓝色海湾 4室2厅 南,南沙港,140.0,南,4500,4室2厅2卫
整租·美的·华发天珀 3室2厅 南,明珠湾,100.0,南,2700,3室2厅2卫
整租·中国铁建海悦国际 4室2厅 南,万顷沙,120.0,南,3200,4室2厅2卫
整租·中惠国际金融中心 3室1厅 西北,南沙区府,99.95,西北,2500,3室1厅1卫
整租·星河山海湾 4室2厅 东南/西北,南沙港,126.0,东南 西北,4200,4室2厅2卫
整租·碧桂园海湾1号 3室2厅 东,南沙港,85.0,东,1962,3室2厅1卫
整租·湾区·金融城 3室2厅 北,明珠湾,89.0,北,3000,3室2厅2卫
整租·万科府前一号 3室2厅 南,南沙区府,93.72,南,2350,3室2厅1卫
整租·真功夫总部大楼 1室2厅 西,金洲,52.0,西,1300,1室2厅1卫
整租·丰庭花园 3室2厅 南,金洲,93.0,南,1800,3室2厅1卫
整租·越秀国际总部广场 3室1厅 北,金洲,62.9,北,2600,3室1厅2卫
整租·星河山海湾 3室2厅 西南,南沙港,86.0,西南,2100,3室2厅1卫
合租·越秀国际总部广场 2居室 东卧,金洲,30.0,东,1200,2室1厅1卫
整租·星河山海湾 3室2厅 西南,南沙港,86.0,西南,2100,3室2厅1卫
整租·敏捷尚品国际 1室1厅 东南/南,进港大道,66.0,东南 南,1350,1室1厅1卫
整租·通大旭日园 3室2厅 南,金洲,100.0,南,2600,3室2厅1卫
整租·南沙万达广场 1室1厅 北,金洲,39.0,北,1400,1室1厅1卫
整租·越秀滨海新城 3室2厅 南/北,进港大道,97.0,南 北,2300,3室2厅2卫
整租·奥园金莎广场 1室1厅 南,金洲,103.0,南,4050,1室1厅1卫
整租·越秀滨海新城 3室2厅 南,进港大道,93.0,南,3000,3室2厅2卫
整租·珠光南沙御景 4室2厅 南/北,金洲,137.8,南 北,2520,4室2厅2卫
整租·时代南湾 4室2厅 北,南沙港,123.13,北,2300,4室2厅2卫
整租·时代香海彼岸 3室2厅 南,南沙湾,87.0,南,2500,3室2厅1卫
整租·南沙珠江湾 3室2厅 西北,南沙湾,95.0,西北,2300,3室2厅2卫
整租·南沙湾东苑 4室2厅 东南,南沙港,136.0,东南,5000,4室2厅2卫
整租·越秀东坡 3室2厅 南,进港大道,98.0,南,2000,3室2厅1卫
整租·万科府前一号 3室2厅 东/西,南沙区府,122.0,东 西,2500,3室2厅2卫
整租·中建弘阳德信湾璟壹号 3室2厅 南,万顷沙,97.0,南,2600,3室2厅1卫
整租·时代南湾 4室2厅 南/北,南沙港,138.0,南 北,2300,4室2厅2卫
整租·中大城 5室2厅 南,金洲,155.0,南,4500,5室2厅2卫
整租·碧桂园天玺湾 2室2厅 东南,进港大道,70.0,东南,1600,2室2厅1卫
整租·南沙保利南怡湾 3室2厅 南,黄阁,100.0,南,2300,3室2厅2卫
整租·南沙金茂湾 1室1厅 北,明珠湾,39.0,北,1900,1室1厅1卫
整租·中交蓝色海湾 4室2厅 西南/东北,南沙港,143.0,西南 东北,4000,4室2厅2卫
整租·中交汇通中心 1室1厅 西,明珠湾,53.0,西,1800,1室1厅1卫
整租·富力天海湾 1室1厅 南,明珠湾,48.0,南,1500,1室1厅1卫
整租·越秀滨海汇 2室1厅 北,金洲,52.0,北,1600,2室1厅1卫
整租·越秀滨海花园(南沙) 3室2厅 南,明珠湾,144.16,南,4500,3室2厅3卫
整租·越秀滨海隽城 4室2厅 东南,金洲,142.0,东南,3500,4室2厅2卫
整租·中央郡 2室2厅 南,进港大道,73.6,南,2000,2室2厅1卫
整租·星河盛世 3室2厅 南,进港大道,89.0,南,2400,3室2厅1卫
整租·万科海上明月 4室2厅 东/东南,黄阁,87.67,东 东南,2200,4室2厅2卫
整租·越秀国际总部广场 1室1厅 北,金洲,49.0,北,1350,1室1厅1卫
整租·中大城 2室1厅 南,金洲,78.0,南,2300,2室1厅1卫
整租·时代香海彼岸 3室2厅 东南,南沙湾,101.0,东南,2500,3室2厅2卫
整租·星河智荟 3室2厅 南,明珠湾,95.0,南,1800,3室2厅2卫
整租·万科白鹭郡 3室2厅 复式 南,黄阁,75.0,南,2300,3室2厅2卫
整租·越秀国际总部广场 1室1厅 西南,金洲,51.0,西南,1500,1室1厅1卫
整租·恒大阳光半岛 2室1厅 东南,万顷沙,72.5,东南,1900,2室1厅1卫
整租·越秀滨海新城 2室2厅 北,进港大道,63.28,北,1800,2室2厅1卫
整租·领南星河荣誉 3室2厅 东南,南沙港,97.0,东南,2500,3室2厅2卫
整租·时代香海彼岸 3室2厅 南,南沙湾,98.0,南,2400,3室2厅2卫
整租·时代长岛 3室2厅 南,进港大道,84.0,南,2000,3室2厅1卫
整租·南沙大都汇 2室2厅 南/北,金洲,68.0,南 北,1800,2室2厅2卫
整租·南沙碧桂园 3室2厅 南,金洲,102.0,南,1800,3室2厅2卫
整租·越秀滨海隽城 3室2厅 南,金洲,120.0,南,2800,3室2厅2卫
整租·南沙万达广场 1室1厅 东南,金洲,50.0,东南,1500,1室1厅1卫
整租·时代长岛 3室2厅 东南,进港大道,123.0,东南,1749,3室2厅2卫
整租·柳岸晓风 3室2厅 南,明珠湾,97.0,南,3200,3室2厅2卫
整租·叠翠峰 3室2厅 东南,南沙区府,97.0,东南,3000,3室2厅2卫
整租·富力天海湾 1室1厅 南,明珠湾,54.0,南,1600,1室1厅1卫
整租·云水雅苑 2室2厅 南,横沥,65.0,南,1800,2室2厅1卫
整租·南沙万达广场 1室1厅 南,金洲,35.0,南,1500,1室1厅1卫
整租·南沙金茂湾 3室2厅 东,明珠湾,74.0,东,4000,3室2厅2卫
整租·祈福天龙苑 2室2厅 南,铁路西,75.0,南,2001,2室2厅1卫
整租·中建·映花悦府 2室2厅 东南,铁路西,62.0,东南,2000,2室2厅1卫
整租·育贤居 3室2厅 南,新区,110.0,南,2500,3室2厅2卫
整租·杏林花园 3室2厅 南/北,旧区,103.0,南 北,2300,3室2厅1卫
整租·商业大道 3室2厅 南,旧区,107.0,南,1200,3室2厅1卫
整租·金融街花溪小镇 3室2厅 南,花东镇,125.0,南,2500,3室2厅2卫
整租·广州融创文旅城商务公寓 1室1厅 西,花城街,45.24,西,1380,1室1厅1卫
整租·广州融创文旅城商务公寓 1室1厅 西,花城街,46.7,西,1200,1室1厅1卫
整租·广州融创文旅城商务公寓 1室1厅 南,花城街,38.4,南,1800,1室1厅1卫
整租·富临花园 3室2厅 南,旧区,70.0,南,2000,3室2厅1卫
整租·碧泰豪苑 3室2厅 东南/南,旧区,118.0,东南 南,2800,3室2厅2卫
整租·合和新城 4室2厅 西,镜湖大道,164.0,西,3800,4室2厅2卫
整租·富力金港城东区 3室2厅 北,花东镇,100.0,北,2000,3室2厅1卫
整租·祈福生活无限 2室1厅 西南,新区,42.0,西南,2200,2室1厅0卫
整租·裕丰楼 3室2厅 南/北,旧区,99.68,南 北,1300,3室2厅1卫
整租·嘉华广场 1室1厅 北,镜湖大道,45.0,北,1600,1室1厅1卫
整租·绿地空港国际中心 2室2厅 复式 南,镜湖大道,58.0,南,2800,2室2厅2卫
整租·建设北路 3室1厅 南,旧区,93.74,南,1053,3室1厅2卫
整租·富力金港城东区 5室2厅 南,花东镇,170.87,南,4700,5室2厅2卫
整租·新中路 2室2厅 南/北,旧区,80.0,南 北,1300,2室2厅1卫
整租·雅居乐·岭会 3室2厅 南,狮岭镇,98.0,南,2500,3室2厅1卫
整租·京仕广场 1室1厅 北,镜湖大道,50.0,北,1800,1室1厅1卫
整租·京仕广场 1室1厅 南,镜湖大道,50.0,南,1800,1室1厅1卫
整租·嘉华广场 1室0厅 南,镜湖大道,58.0,南,2520,1室0厅0卫
整租·雅居乐雍华廷一期 2室2厅 北,新区,80.0,北,2500,2室2厅1卫
整租·祈福天龙苑 2室2厅 南,铁路西,77.0,南,2000,2室2厅1卫
整租·雅居乐锦城花语集 3室2厅 南,秀全街,100.27,南,2300,3室2厅1卫
整租·溢盈湖畔别墅 2室2厅 南,花城街,47.0,南,1300,2室2厅1卫
整租·锦尚蓬莱苑 4室2厅 南/北,新区,139.48,南 北,4000,4室2厅2卫
整租·雅居乐雍华廷一期 3室2厅 北,新区,88.0,北,3000,3室2厅1卫
整租·合景誉山国际三区 3室2厅 南,永宁,112.0,南,1600,3室2厅2卫
整租·碧桂园凤凰城凤天苑 4室2厅 南,凤凰城,268.0,南,7600,4室2厅2卫
整租·金色港湾 1室1厅 西,新塘南,24.0,西,1000,1室1厅1卫
整租·碧桂园豪园荔湖苑 3室2厅 北,增城碧桂园,96.0,北,1500,3室2厅1卫
整租·广州敏捷绿湖首府 3室2厅 南,石滩镇,103.82,南,1500,3室2厅2卫
整租·金地荔湖城水立坊 2室1厅 西北,永宁,95.0,西北,1600,2室1厅1卫
整租·大华东郡府 3室2厅 北,朱村,78.0,北,1600,3室2厅1卫
整租·奥园康威广场 3室1厅 北,新塘北,68.0,北,2300,3室1厅1卫
整租·碧桂园豪园星湖苑 3室2厅 南/北,增城碧桂园,126.0,南 北,1700,3室2厅2卫
整租·钧明欢乐世界 2室2厅 南/北,永宁,60.64,南 北,3000,2室2厅1卫
整租·中建联投学府悦城 4室1厅 南,荔城西区,94.22,南,2000,4室1厅2卫
整租·亚太新城富华苑 3室2厅 西南,新塘北,100.96,西南,1700,3室2厅2卫
整租·碧桂园豪园挂绿湖 1室1厅 东北,增城碧桂园,40.0,东北,1080,1室1厅1卫
整租·时代倾城(增城区) 3室2厅 南,荔城增江,108.0,南,2300,3室2厅2卫
整租·金地香山湖 4室2厅 南,永宁,128.02,南,2500,4室2厅2卫
整租·实地蔷薇国际 3室2厅 南,荔城西区,96.0,南,1600,3室2厅2卫
整租·碧桂园豪进左岸 3室2厅 南/北,石滩镇,116.1,南 北,1500,3室2厅2卫
整租·合景誉山国际⼀区 2室2厅 南,永宁,74.0,南,1500,2室2厅1卫
整租·金泽豪庭一期 4室2厅 南,白江,133.0,南,2500,4室2厅2卫
整租·碧桂园豪园林湖苑 3室1厅 东南,增城碧桂园,80.0,东南,1100,3室1厅1卫
整租·碧桂园凤凰城凤仪苑 3室2厅 北,凤凰城,99.0,北,1800,3室2厅2卫
整租·海伦春天 3室2厅 北,永宁,99.0,北,1800,3室2厅1卫
整租·东汇城国际公寓 1室1厅 南,荔城中区,55.0,南,2100,1室1厅1卫
整租·翡翠绿洲森林半岛 3室2厅 东,凤凰城,103.0,东,2200,3室2厅2卫
整租·百晟汇翠湾 3室2厅 南/北,荔城西区,98.82,南 北,3300,3室2厅1卫
整租·现代城市花园 2室1厅 南,新塘北,51.0,南,1680,2室1厅1卫
整租·合景誉山国际三区 3室2厅 南,永宁,89.0,南,2199,3室2厅1卫
整租·方圆云山诗意二期 2室2厅 北,荔城西区,80.0,北,1800,2室2厅1卫
整租·增城时代廊桥 3室2厅 南,永宁,93.21,南,1800,3室2厅2卫
整租·翡翠绿洲湖绣苑 4室2厅 西,凤凰城,164.0,西,4500,4室2厅2卫
整租·兴隆苑(花都) 3室2厅 南,旧区,110.0,南,2200,3室2厅2卫
整租·卡布奇诺 1室1厅 南,同和,38.0,南,2000,1室1厅1卫
整租·兴隆苑(花都) 3室2厅 北,旧区,108.0,北,2100,3室2厅2卫
整租·锦绣御景国际一期 3室2厅 东南,荔城西区,110.0,东南,2000,3室2厅2卫
整租·萝岗奥园广场 1室1厅 北,香雪,51.34,北,2000,1室1厅1卫
整租·丽景花苑 1室1厅 东,磨碟沙,26.0,东,2800,1室1厅1卫
整租·尚境雅筑 2室1厅 南,罗冲围,70.0,南,2700,2室1厅1卫
整租·锦绣御景国际一期 2室2厅 南,荔城西区,72.1,南,1800,2室2厅1卫
整租·时代印记(广州) 3室2厅 南,知识城,100.0,南,2000,3室2厅2卫
整租·萝岗奥园广场 2室1厅 北,香雪,51.0,北,2700,2室1厅1卫
整租·鹿步德泽花园 4室2厅 南,南岗,143.0,南,4500,4室2厅2卫
整租·星汇城 4室2厅 南,知识城,109.0,南,2000,4室2厅2卫
整租·岭顶山居 1室1厅 西北,文冲,50.0,西北,1825,1室1厅1卫
整租·黄埔万科中心 1室0厅 南,文冲,21.0,南,1700,1室0厅1卫
整租·鹿步德泽花园 4室2厅 南,南岗,134.0,南,3300,4室2厅2卫
整租·中冶·逸璟台 4室2厅 复式 南,科学城,168.0,南,7000,4室2厅3卫
整租·中海誉城北苑 3室2厅 南,香雪,124.0,南,3200,3室2厅2卫
整租·富力新城 3室2厅 南/北,开发东区,97.0,南 北,3100,3室2厅2卫
整租·广州绿地中央广场 1室1厅 北,科学城,53.0,北,3000,1室1厅2卫
整租·广州绿地城 2室1厅 北,知识城,42.0,北,2200,2室1厅1卫
整租·合景天峻 3室2厅 南,知识城,105.0,南,2600,3室2厅2卫
整租·招商雍景湾北区 3室2厅 东南,知识城,92.0,东南,2600,3室2厅2卫
整租·万科里享家 3室2厅 北,黄埔永和,70.0,北,2200,3室2厅1卫
整租·富力悦禧花园 3室2厅 南,开发东区,99.0,南,2200,3室2厅2卫
整租·时代中国时代天韵 4室2厅 南,知识城,139.0,南,5000,4室2厅2卫
整租·碧兰轩 1室1厅 南,黄埔区府,52.0,南,2600,1室1厅1卫
整租·中海誉城北苑 4室2厅 北,香雪,139.0,北,4000,4室2厅2卫
整租·锦林山庄 3室2厅 北,科学城,97.54,北,4300,3室2厅2卫
合租·黄埔万科中心 1居室 南卧,文冲,30.0,南,1700,1室1厅1卫
整租·越秀岭南山畔 3室2厅 南/西南,科学城,112.0,南 西南,6800,3室2厅2卫
整租·大沙地西路 2室2厅 南/北,大沙地,68.0,南 北,2500,2室2厅1卫
整租·实地常春藤 3室2厅 南,黄埔永和,105.0,南,2400,3室2厅2卫
合租·万科尚城御府 4居室 南卧,南岗,28.0,南,1300,4室0厅4卫
整租·越秀保利爱特城 3室2厅 北,香雪,86.26,北,3500,3室2厅1卫
整租·萝岗奥园广场 3室2厅 南,香雪,83.0,南,4000,3室2厅1卫
整租·招商雍景湾北区 3室1厅 西北,知识城,89.0,西北,2500,3室1厅1卫
整租·金碧领秀国际 3室2厅 东北,黄埔区府,110.0,东北,3800,3室2厅2卫
整租·萝岗敏捷广场 2室2厅 北,科学城,54.0,北,2800,2室2厅1卫
整租·保利紫云 3室2厅 南,新市,100.0,南,7000,3室2厅2卫
整租·利海绿洲花园 1室1厅 南,东平,47.0,南,2100,1室1厅1卫
整租·金湖雅苑 3室2厅 南,沙太北,132.0,南,4200,3室2厅2卫
整租·富力桃园 2室1厅 东,罗冲围,76.0,东,4200,2室1厅1卫
整租·汇侨新城北区 2室1厅 西,新市,62.27,西,2600,2室1厅1卫
整租·喜乐大厦 1室0厅 东/东南,人和,60.0,东 东南,2000,1室0厅1卫
整租·喜乐大厦 1室1厅 东/东南,人和,60.0,东 东南,2200,1室1厅1卫
整租·喜乐大厦 1室0厅 东南,人和,60.0,东南,2000,1室0厅1卫
整租·白云畔山花园圣地摩坊 1室1厅 东南,梅花园,50.0,东南,1900,1室1厅1卫
整租·福庆花园 3室2厅 东北,江夏,113.0,东北,4300,3室2厅2卫
整租·喜乐大厦 1室1厅 东南,人和,60.0,东南,2000,1室1厅1卫
整租·白云堡豪苑 4室2厅 西北,永泰,450.0,西北,9800,4室2厅3卫
整租·南湖山庄 7室3厅 东南,南湖,580.0,东南,55000,7室3厅5卫
整租·保利金沙大都汇 1室1厅 跃层 北,金沙洲,48.0,北,3500,1室1厅1卫
整租·富林居 4室1厅 东,同德围,101.0,东,4000,4室1厅1卫
整租·万方园 1室0厅 南,机场路,27.77,南,2000,1室0厅1卫
整租·品实·云湖花城 4室1厅 东南,石井,91.0,东南,4600,4室1厅2卫
整租·福庆花园 3室2厅 西北,江夏,129.0,西北,5800,3室2厅2卫
整租·紫荆花园 3室1厅 东,新市,76.0,东,3600,3室1厅1卫
整租·百事佳新村B区 3室2厅 南,景泰,80.0,南,3800,3室2厅1卫
整租·富力碧涛湾 3室1厅 西南,罗冲围,90.0,西南,3600,3室1厅1卫
整租·白云山制药厂前山宿舍 3室2厅 东,同和,90.0,东,3200,3室2厅1卫
